Name,Description,SnapshotId,Region,Encrypted,OwnerId,StartTime,VolumeId,VolumeSize,StorageTier,RestoreExpiryTime,Tags
DataHub4 C Drive,Created by CreateImage(i-f5b79090) for ami-060ebe16eda1908f2,snap-03fbc341950ead9ef,us-east-1,False,993814764642,2023-07-01 08:53:43.502000+00:00,vol-947259d7,80,standard,,"""Name"": ""DataHub4 C Drive"", ""aws:backup:source-resource"": ""i-f5b79090:22E039DE-8F25-E3ED-6428-7157B4CF7365"""
,Created by CreateImage(i-021b9aa39d3451215) for ami-0cd3c975f8b2852cf,snap-06cb560f3ac74a2e0,us-east-1,False,993814764642,2023-07-01 07:51:04.504000+00:00,vol-0f5fc694b4824fc5e,20,standard,,"""aws:backup:source-resource"": ""i-021b9aa39d3451215:6A35DC6A-9EB4-52D2-A27E-075798F3924C"""
WebFront2,Created by CreateImage(i-03258b739120ff3c3) for ami-029a4ecdd4ed3f855,snap-0cd74ef9970263295,us-east-1,False,993814764642,2023-07-01 07:54:35.370000+00:00,vol-0519557e3c89d15a6,80,standard,,"""aws:backup:source-resource"": ""i-03258b739120ff3c3:9FDFC176-D0C4-5644-5D10-7519EBA90D28"", ""Name"": ""WebFront2"""
DataHub4 C Drive,Created by CreateImage(i-f5b79090) for ami-00b2f19a332fe94e5,snap-0b09d32223c7081db,us-east-1,False,993814764642,2023-06-28 08:48:55.835000+00:00,vol-947259d7,80,standard,,"""Name"": ""DataHub4 C Drive"", ""aws:backup:source-resource"": ""i-f5b79090:C130AD43-4FEF-678B-F6BF-799E7BA777B0"""
,Created by CreateImage(i-0fa79a221db461eac) for ami-06f459ac7b65b10a2,snap-03d147bd2bf30ed22,us-east-1,False,993814764642,2023-06-28 08:40:35.849000+00:00,vol-09a42fc333c423245,100,standard,,"""aws:backup:source-resource"": ""i-0fa79a221db461eac:534B8F5C-71DE-9243-A4AF-D2A391FDB73F"""
DataHub4 C Drive,Created by CreateImage(i-f5b79090) for ami-0e27fd69307a85f9e,snap-0389e8f01e3f626b1,us-east-1,False,993814764642,2023-06-24 08:50:53.800000+00:00,vol-947259d7,80,standard,,"""aws:backup:source-resource"": ""i-f5b79090:C4AB7698-4694-11C9-44B9-4DEB80E6072D"", ""Name"": ""DataHub4 C Drive"""
DataHub4 Rabbit Drive,Created by CreateImage(i-f5b79090) for ami-086ce7e67b908503e,snap-0aa73d9fe6f0cbfc0,us-east-1,False,993814764642,2023-06-21 08:52:55.520000+00:00,vol-4a725909,300,standard,,"""Name"": ""DataHub4 Rabbit Drive"", ""aws:backup:source-resource"": ""i-f5b79090:55531073-F576-47B6-E989-5F9792335476"""
DataHub4 C Drive,Created by CreateImage(i-f5b79090) for ami-086ce7e67b908503e,snap-05c30bc34ea6c0b65,us-east-1,False,993814764642,2023-06-21 08:52:55.520000+00:00,vol-947259d7,80,standard,,"""aws:backup:source-resource"": ""i-f5b79090:55531073-F576-47B6-E989-5F9792335476"", ""Name"": ""DataHub4 C Drive"""
WebFront2,Created by CreateImage(i-03258b739120ff3c3) for ami-0be274191e5b24831,snap-0f330de154e6b4677,us-east-1,False,993814764642,2023-06-21 07:52:38.302000+00:00,vol-0519557e3c89d15a6,80,standard,,"""Name"": ""WebFront2"", ""aws:backup:source-resource"": ""i-03258b739120ff3c3:6BD43E22-C4D1-368B-6BAE-6A35EF14E2E1"""
DataHub4 Rabbit Drive,Created by CreateImage(i-f5b79090) for ami-0dc4baa4333a5fe80,snap-0888b804e046b798f,us-east-1,False,993814764642,2023-06-17 08:54:06.731000+00:00,vol-4a725909,300,standard,,"""Name"": ""DataHub4 Rabbit Drive"", ""aws:backup:source-resource"": ""i-f5b79090:9220C098-51F8-FB09-C541-0138129BB3AA"""
,Created by CreateImage(i-0fa79a221db461eac) for ami-051a54c0247d2b370,snap-056d665fd0e5e22fd,us-east-1,False,993814764642,2023-06-17 08:40:38.779000+00:00,vol-09a42fc333c423245,100,standard,,"""aws:backup:source-resource"": ""i-0fa79a221db461eac:CB597A71-73C3-0598-B3E4-8086BE72757C"""
DataHub4 Rabbit Drive,Created by CreateImage(i-f5b79090) for ami-057c30c694eb740ea,snap-0f3b57ca3ffdc90ca,us-east-1,False,993814764642,2023-06-14 08:52:08.681000+00:00,vol-4a725909,300,standard,,"""aws:backup:source-resource"": ""i-f5b79090:5862B0D7-2EBE-4E29-34A9-7429E069DF7C"", ""Name"": ""DataHub4 Rabbit Drive"""
DataHub4 C Drive,Created by CreateImage(i-f5b79090) for ami-0348159502ecf6354,snap-0afdc45cd0fc87238,us-east-1,False,993814764642,2023-06-10 08:53:34.289000+00:00,vol-947259d7,80,standard,,"""aws:backup:source-resource"": ""i-f5b79090:85091CDA-5D9B-0528-51D9-39974D4F296F"", ""Name"": ""DataHub4 C Drive"""
WebFront2,Created by CreateImage(i-03258b739120ff3c3) for ami-066148c82e0208d24,snap-0a7a83cc329ebe59f,us-east-1,False,993814764642,2023-06-10 07:54:17.261000+00:00,vol-0519557e3c89d15a6,80,standard,,"""aws:backup:source-resource"": ""i-03258b739120ff3c3:26EDB942-588E-9D49-A699-451F80BF930D"", ""Name"": ""WebFront2"""
,Created by CreateImage(i-021b9aa39d3451215) for ami-03966c1cf76ff81d6,snap-0f39042f82144bbcd,us-east-1,False,993814764642,2023-06-07 07:48:25.584000+00:00,vol-0f5fc694b4824fc5e,20,standard,,"""aws:backup:source-resource"": ""i-021b9aa39d3451215:19EDF22F-A9D3-D9AD-BCE3-83B1A1BFB626"""
DataHub4 Rabbit Drive,Created by CreateImage(i-f5b79090) for ami-0085ffdb76cccfd30,snap-02d47feb56f8abead,us-east-1,False,993814764642,2023-06-03 09:13:06.028000+00:00,vol-4a725909,300,standard,,"""Name"": ""DataHub4 Rabbit Drive"", ""aws:backup:source-resource"": ""i-f5b79090:5BE538E1-8251-A7C7-8558-D12CF09C475F"""
,Created by CreateImage(i-0fa79a221db461eac) for ami-0c3c801df0b39dbe4,snap-0c6637fc01528fe92,us-east-1,False,993814764642,2023-06-03 08:41:09.495000+00:00,vol-09a42fc333c423245,100,standard,,"""aws:backup:source-resource"": ""i-0fa79a221db461eac:48311461-BD8F-C4F9-A35C-3294214A5AFD"""
,Created by CreateImage(i-021b9aa39d3451215) for ami-082a705a81c81051e,snap-0b194b1ec87f3c9ab,us-east-1,False,993814764642,2023-06-03 07:43:58.319000+00:00,vol-0f5fc694b4824fc5e,20,standard,,"""aws:backup:source-resource"": ""i-021b9aa39d3451215:15E4E49B-9A51-FD16-8451-48F2477DFD0A"""
DataHub4 C Drive,Created by CreateImage(i-f5b79090) for ami-0a956d6f46ee6e3c5,snap-01ac869a908b42746,us-east-1,False,993814764642,2023-05-31 08:49:52.706000+00:00,vol-947259d7,80,standard,,"""aws:backup:source-resource"": ""i-f5b79090:DE448925-D9F1-6461-60BB-5EE0E3270929"", ""Name"": ""DataHub4 C Drive"""
,Created by CreateImage(i-0fa79a221db461eac) for ami-033539a61c22020d8,snap-0e3c105f0ad4541e8,us-east-1,False,993814764642,2023-05-31 08:46:49.804000+00:00,vol-09a42fc333c423245,100,standard,,"""aws:backup:source-resource"": ""i-0fa79a221db461eac:5C2F9F43-F7F0-AE2E-AC07-E2C28896DB73"""
,Created by CreateImage(i-0fa79a221db461eac) for ami-0eef401805fa235fe,snap-0d2ba2e16e88f1699,us-east-1,False,993814764642,2023-05-27 08:47:21.697000+00:00,vol-09a42fc333c423245,100,standard,,"""aws:backup:source-resource"": ""i-0fa79a221db461eac:1F65531E-E789-BE1E-ED98-2ACA28B4D9DD"""
WebFront2,Created by CreateImage(i-03258b739120ff3c3) for ami-0f93fdeb54abe9b71,snap-0d7e6c01db6fa3501,us-east-1,False,993814764642,2023-05-27 08:06:29.696000+00:00,vol-0519557e3c89d15a6,80,standard,,"""aws:backup:source-resource"": ""i-03258b739120ff3c3:14C04B3F-DEE4-A46C-C213-C908DD02BF85"", ""Name"": ""WebFront2"""
,Created by CreateImage(i-021b9aa39d3451215) for ami-0ae2883189ad2d01d,snap-0d749fd12d1eedf92,us-east-1,False,993814764642,2023-05-27 07:48:16.716000+00:00,vol-0f5fc694b4824fc5e,20,standard,,"""aws:backup:source-resource"": ""i-021b9aa39d3451215:82ADA51D-0FC2-10A1-CF3B-FA790141E630"""
,Created by CreateImage(i-0fa79a221db461eac) for ami-07e4fe61992a7dc26,snap-0ed2cdf6c3f55b3e5,us-east-1,False,993814764642,2023-05-24 08:48:33.464000+00:00,vol-09a42fc333c423245,100,standard,,"""aws:backup:source-resource"": ""i-0fa79a221db461eac:6D0583B2-E630-AF72-3417-EA1A7F01340B"""
DataHub4 C Drive,Created by CreateImage(i-f5b79090) for ami-0d6274f8e8383705e,snap-0cb00598721e023f7,us-east-1,False,993814764642,2023-05-20 08:52:27.709000+00:00,vol-947259d7,80,standard,,"""Name"": ""DataHub4 C Drive"", ""aws:backup:source-resource"": ""i-f5b79090:83C8E8F2-77B4-4002-3AAD-0028704877CD"""
WebFront2,Created by CreateImage(i-03258b739120ff3c3) for ami-0dd450c0f6d3c6078,snap-0aa9ca844fb8b4925,us-east-1,False,993814764642,2023-05-20 07:55:31.554000+00:00,vol-0519557e3c89d15a6,80,standard,,"""Name"": ""WebFront2"", ""aws:backup:source-resource"": ""i-03258b739120ff3c3:39FE2008-F069-3F47-5C7B-9B5F337201F6"""
DataHub4 Rabbit Drive,Created by CreateImage(i-f5b79090) for ami-06a0cda627639a303,snap-072cd2de45d3e95b4,us-east-1,False,993814764642,2023-05-17 09:06:11.998000+00:00,vol-4a725909,300,standard,,"""aws:backup:source-resource"": ""i-f5b79090:B0C46055-881F-EDFC-D68F-D3C0863BEB8F"", ""Name"": ""DataHub4 Rabbit Drive"""
,Created by CreateImage(i-0fa79a221db461eac) for ami-01fbd358d1daf23d6,snap-0659fdbbe8390942d,us-east-1,False,993814764642,2023-05-17 08:47:19.500000+00:00,vol-09a42fc333c423245,100,standard,,"""aws:backup:source-resource"": ""i-0fa79a221db461eac:8A190692-5D4D-AC64-1F26-11C3BFBA1B66"""
WebFront2,Created by CreateImage(i-03258b739120ff3c3) for ami-02fcbc3b087a4ad3c,snap-029b824944c36b645,us-east-1,False,993814764642,2023-05-17 07:53:47.518000+00:00,vol-0519557e3c89d15a6,80,standard,,"""aws:backup:source-resource"": ""i-03258b739120ff3c3:4D2AD310-751A-0948-8092-243542579771"", ""Name"": ""WebFront2"""
WebFront2,Created by CreateImage(i-03258b739120ff3c3) for ami-03c2a0b87a8a6cb50,snap-0e3362875f3ad2c7d,us-east-1,False,993814764642,2023-05-13 07:52:58.705000+00:00,vol-0519557e3c89d15a6,80,standard,,"""Name"": ""WebFront2"", ""aws:backup:source-resource"": ""i-03258b739120ff3c3:12DE505C-CCF7-8DB4-4A68-FDAB98399B15"""
DataHub4 Rabbit Drive,Created by CreateImage(i-f5b79090) for ami-0105c3d335b205f63,snap-07c49e8bc5f41f849,us-east-1,False,993814764642,2023-05-10 08:52:35.620000+00:00,vol-4a725909,300,standard,,"""aws:backup:source-resource"": ""i-f5b79090:EE963751-26E2-7632-2190-B23E424CCB67"", ""Name"": ""DataHub4 Rabbit Drive"""
,Created by CreateImage(i-021b9aa39d3451215) for ami-093f9b665eae85309,snap-0efd48a89e4ecb3b2,us-east-1,False,993814764642,2023-05-10 07:45:14.819000+00:00,vol-0f5fc694b4824fc5e,20,standard,,"""aws:backup:source-resource"": ""i-021b9aa39d3451215:AD1B4ED3-CFCA-4ACB-5826-39CAA849C90D"""
DataHub4 Rabbit Drive,Created by CreateImage(i-f5b79090) for ami-0045a97b0190358d9,snap-051aaa0cfed748664,us-east-1,False,993814764642,2023-05-06 08:53:15.898000+00:00,vol-4a725909,300,standard,,"""aws:backup:source-resource"": ""i-f5b79090:63A4CFB0-1E91-5865-F406-CD2C2884C14F"", ""Name"": ""DataHub4 Rabbit Drive"""
,Created by CreateImage(i-0fa79a221db461eac) for ami-0bf526b81709fd28f,snap-00fdc1a7738d43fc9,us-east-1,False,993814764642,2023-05-06 08:45:36.684000+00:00,vol-09a42fc333c423245,100,standard,,"""aws:backup:source-resource"": ""i-0fa79a221db461eac:91411EB8-C362-6ADD-F14C-02B33E2140C2"""
DataHub4 C Drive,Created by CreateImage(i-f5b79090) for ami-0045a97b0190358d9,snap-03b7d266e628276fd,us-east-1,False,993814764642,2023-05-06 08:53:15.898000+00:00,vol-947259d7,80,standard,,"""aws:backup:source-resource"": ""i-f5b79090:63A4CFB0-1E91-5865-F406-CD2C2884C14F"", ""Name"": ""DataHub4 C Drive"""
WebFront2,Created by CreateImage(i-03258b739120ff3c3) for ami-06037c84698a866b9,snap-0af3cf41cfffa9afb,us-east-1,False,993814764642,2023-05-06 08:13:16.983000+00:00,vol-0519557e3c89d15a6,80,standard,,"""aws:backup:source-resource"": ""i-03258b739120ff3c3:78969AD8-4A7B-EFCB-4563-F004C91B8B3F"", ""Name"": ""WebFront2"""
,Created by CreateImage(i-021b9aa39d3451215) for ami-0595a01de1bd7d5a0,snap-06eeb89c2efff119a,us-east-1,False,993814764642,2023-05-06 07:49:42.826000+00:00,vol-0f5fc694b4824fc5e,20,standard,,"""aws:backup:source-resource"": ""i-021b9aa39d3451215:A83D04A3-F4F1-A021-DD46-0E523C111F0A"""
WebFront2,Created by CreateImage(i-03258b739120ff3c3) for ami-004a721d0e516f356,snap-070c6b4c7882553c2,us-east-1,False,993814764642,2023-05-03 07:54:08.594000+00:00,vol-0519557e3c89d15a6,80,standard,,"""Name"": ""WebFront2"", ""aws:backup:source-resource"": ""i-03258b739120ff3c3:73049962-E018-F529-2193-1E8446BF21B6"""
,Created by CreateImage(i-021b9aa39d3451215) for ami-092fb12bba630d99f,snap-0ab60b1c6e5383553,us-east-1,False,993814764642,2023-05-03 07:48:53.487000+00:00,vol-0f5fc694b4824fc5e,20,standard,,"""aws:backup:source-resource"": ""i-021b9aa39d3451215:051688FB-17DC-AE55-03A8-105C5BE7C90B"""
DataHub4 Rabbit Drive,Created by CreateImage(i-f5b79090) for ami-026c80ce949123b81,snap-0eb730ca52d54e486,us-east-1,False,993814764642,2023-04-29 08:51:32.558000+00:00,vol-4a725909,300,standard,,"""aws:backup:source-resource"": ""i-f5b79090:CC14B3A5-53B8-3539-1A64-61FE5FDDB440"", ""Name"": ""DataHub4 Rabbit Drive"""
WebFront2,Created by CreateImage(i-03258b739120ff3c3) for ami-01392548eb95c488a,snap-0be8ece4681010df3,us-east-1,False,993814764642,2023-04-29 08:06:20.603000+00:00,vol-0519557e3c89d15a6,80,standard,,"""Name"": ""WebFront2"", ""aws:backup:source-resource"": ""i-03258b739120ff3c3:7199220A-4110-9FFD-A47F-F8A3539F8F06"""
DataHub4 C Drive,Created by CreateImage(i-f5b79090) for ami-050362bc4089049ed,snap-0adb9b5f66622eba2,us-east-1,False,993814764642,2023-04-26 08:46:07.069000+00:00,vol-947259d7,80,standard,,"""Name"": ""DataHub4 C Drive"", ""aws:backup:source-resource"": ""i-f5b79090:2C607329-6210-DEA2-529C-24AB91E16CC0"""
DataHub4 Rabbit Drive,Created by CreateImage(i-f5b79090) for ami-050362bc4089049ed,snap-056f1e67172648223,us-east-1,False,993814764642,2023-04-26 08:46:07.069000+00:00,vol-4a725909,300,standard,,"""aws:backup:source-resource"": ""i-f5b79090:2C607329-6210-DEA2-529C-24AB91E16CC0"", ""Name"": ""DataHub4 Rabbit Drive"""
,Created by CreateImage(i-0fa79a221db461eac) for ami-0bc570da4f53ab2e4,snap-01e2393b70147a981,us-east-1,False,993814764642,2023-04-26 08:28:11.147000+00:00,vol-09a42fc333c423245,100,standard,,"""aws:backup:source-resource"": ""i-0fa79a221db461eac:E668464E-7401-AE6E-AFD9-4F996A1C946A"""
,Created by CreateImage(i-021b9aa39d3451215) for ami-092502f4cc41c3f26,snap-0b6a16cf917e0cdb0,us-east-1,False,993814764642,2023-04-26 07:09:22.327000+00:00,vol-0f5fc694b4824fc5e,20,standard,,"""aws:backup:source-resource"": ""i-021b9aa39d3451215:01868CEC-2D8C-0819-3771-76B02A11C4B6"""
WebFront2,Created by CreateImage(i-03258b739120ff3c3) for ami-08b245538f0131cc5,snap-0119252c19479b132,us-east-1,False,993814764642,2023-04-22 07:11:57.660000+00:00,vol-0519557e3c89d15a6,80,standard,,"""Name"": ""WebFront2"", ""aws:backup:source-resource"": ""i-03258b739120ff3c3:57C882C4-39A7-76BA-3779-0F249C8E3341"""
,Created by CreateImage(i-021b9aa39d3451215) for ami-0bee1c5dad37e580f,snap-0bf1d430a1bf345cc,us-east-1,False,993814764642,2023-04-22 07:08:09.924000+00:00,vol-0f5fc694b4824fc5e,20,standard,,"""aws:backup:source-resource"": ""i-021b9aa39d3451215:1EC3280A-3EDF-DE2F-6270-626E3EB25383"""
WebFront2,Created by CreateImage(i-03258b739120ff3c3) for ami-0e98bf14c9fd42929,snap-02aac832c698e2258,us-east-1,False,993814764642,2023-04-19 07:11:43.631000+00:00,vol-0519557e3c89d15a6,80,standard,,"""aws:backup:source-resource"": ""i-03258b739120ff3c3:2D050154-05AC-C6C4-5197-E443F56489F7"", ""Name"": ""WebFront2"""
,Created by CreateImage(i-021b9aa39d3451215) for ami-0deb6ded6b20c3e32,snap-08da2ecc1a3618bb2,us-east-1,False,993814764642,2023-04-19 07:06:32.842000+00:00,vol-0f5fc694b4824fc5e,20,standard,,"""aws:backup:source-resource"": ""i-021b9aa39d3451215:15A0B78D-D59A-DF2E-B8B7-D80AE1BD8620"""
DataHub4 Rabbit Drive,Created by CreateImage(i-f5b79090) for ami-050f433ac7c9ce33a,snap-08229683621712748,us-east-1,False,993814764642,2023-04-15 08:42:11.702000+00:00,vol-4a725909,300,standard,,"""aws:backup:source-resource"": ""i-f5b79090:8B486D7C-6FBB-1C8B-670D-16D3976C4546"", ""Name"": ""DataHub4 Rabbit Drive"""
DataHub4 Rabbit Drive,Created by CreateImage(i-f5b79090) for ami-0da08097722e1c5da,snap-09b5d38a356d34169,us-east-1,False,993814764642,2023-04-12 08:47:04.797000+00:00,vol-4a725909,300,standard,,"""Name"": ""DataHub4 Rabbit Drive"", ""aws:backup:source-resource"": ""i-f5b79090:80442240-26D4-77B1-DE73-FF77256E41B5"""
WebFront2,Created by CreateImage(i-03258b739120ff3c3) for ami-0d7acda6c07b08759,snap-03474f5744913a871,us-east-1,False,993814764642,2023-04-12 07:10:25.426000+00:00,vol-0519557e3c89d15a6,80,standard,,"""aws:backup:source-resource"": ""i-03258b739120ff3c3:845DE6E0-E921-FC31-DCA8-FEB4C76809D3"", ""Name"": ""WebFront2"""
,Created by CreateImage(i-021b9aa39d3451215) for ami-0e0866bb1914bd0da,snap-042c6d99b66d4ecc4,us-east-1,False,993814764642,2023-04-12 06:52:51.494000+00:00,vol-0f5fc694b4824fc5e,20,standard,,"""aws:backup:source-resource"": ""i-021b9aa39d3451215:C2FCA126-BBB5-BCE7-6B29-8D7925E2A201"""
DataHub4 C Drive,Created by CreateImage(i-f5b79090) for ami-0dd9bd23fe83c5b5c,snap-072876c45a3485f4b,us-east-1,False,993814764642,2023-04-08 08:43:23.194000+00:00,vol-947259d7,80,standard,,"""Name"": ""DataHub4 C Drive"", ""aws:backup:source-resource"": ""i-f5b79090:138E3E48-3E23-2610-F95C-9DA7A619E2A9"""
DataHub4 Rabbit Drive,Created by CreateImage(i-f5b79090) for ami-0dd9bd23fe83c5b5c,snap-0c16eb14411c3fb87,us-east-1,False,993814764642,2023-04-08 08:43:23.194000+00:00,vol-4a725909,300,standard,,"""Name"": ""DataHub4 Rabbit Drive"", ""aws:backup:source-resource"": ""i-f5b79090:138E3E48-3E23-2610-F95C-9DA7A619E2A9"""
,Created by CreateImage(i-0fa79a221db461eac) for ami-026ab13a71ea2aae9,snap-05535a974d15b3a94,us-east-1,False,993814764642,2023-04-08 08:30:06.024000+00:00,vol-09a42fc333c423245,100,standard,,"""aws:backup:source-resource"": ""i-0fa79a221db461eac:D864BCBE-2ED9-3EA3-A117-93181EE12B1F"""
DataHub4 Rabbit Drive,Created by CreateImage(i-f5b79090) for ami-06a492d60f677393f,snap-04ec337ff0836f510,us-east-1,False,993814764642,2023-04-05 08:49:20.834000+00:00,vol-4a725909,300,standard,,"""aws:backup:source-resource"": ""i-f5b79090:16F19F06-7951-F580-3180-BCD98AB5195C"", ""Name"": ""DataHub4 Rabbit Drive"""
DataHub4 C Drive,Created by CreateImage(i-f5b79090) for ami-03ae55f228b911818,snap-054a7aff19c3cd53d,us-east-1,False,993814764642,2023-04-01 08:47:06.949000+00:00,vol-947259d7,80,standard,,"""aws:backup:source-resource"": ""i-f5b79090:5B519881-AB74-560C-FFB5-5E12C188F16F"", ""Name"": ""DataHub4 C Drive"""
,Created by CreateImage(i-0fa79a221db461eac) for ami-0d5beb52b2a43a306,snap-0eddb329bafbc3407,us-east-1,False,993814764642,2023-03-29 08:29:16.114000+00:00,vol-09a42fc333c423245,100,standard,,"""aws:backup:source-resource"": ""i-0fa79a221db461eac:8780CD99-2A69-EAE7-1C53-5E60B6A50BFB"""
DataHub4 Rabbit Drive,Created by CreateImage(i-f5b79090) for ami-0835841a5ffb8f3d9,snap-009af9df5390a767d,us-east-1,False,993814764642,2023-03-18 08:42:13.170000+00:00,vol-4a725909,300,standard,,"""aws:backup:source-resource"": ""i-f5b79090:C07E2ABC-0092-92AE-CFBE-FBCB797E2CF2"", ""Name"": ""DataHub4 Rabbit Drive"""
DataHub4 Rabbit Drive,Created by CreateImage(i-f5b79090) for ami-00941625b7006251a,snap-0cadfd36562944b94,us-east-1,False,993814764642,2023-03-04 08:42:07.117000+00:00,vol-4a725909,300,standard,,"""aws:backup:source-resource"": ""i-f5b79090:797B80FA-2174-A4B6-5F52-F18435D59785"", ""Name"": ""DataHub4 Rabbit Drive"""
WebFront2,Created by CreateImage(i-03258b739120ff3c3) for ami-0e92a563392146398,snap-077f1e7d704b21bb5,us-east-1,False,993814764642,2023-03-04 07:11:12.940000+00:00,vol-0519557e3c89d15a6,80,standard,,"""Name"": ""WebFront2"", ""aws:backup:source-resource"": ""i-03258b739120ff3c3:4D3A7157-8662-DC45-5496-4D894A1B33C7"""
,Created by CreateImage(i-021b9aa39d3451215) for ami-0e41a06c6dd650327,snap-0f48617e4f2e7ba54,us-east-1,False,993814764642,2023-03-01 07:09:37.179000+00:00,vol-0f5fc694b4824fc5e,20,standard,,"""aws:backup:source-resource"": ""i-021b9aa39d3451215:23DFD52D-5C2F-D508-1AE6-76AA8658D950"""
DataHub4 Rabbit Drive,Created by CreateImage(i-f5b79090) for ami-0a56f8f4cd898bdf7,snap-0a33388910e8e2020,us-east-1,False,993814764642,2023-02-22 08:47:28.909000+00:00,vol-4a725909,300,standard,,"""Name"": ""DataHub4 Rabbit Drive"", ""aws:backup:source-resource"": ""i-f5b79090:66B6C806-F021-F015-31FE-BC956B4983DE"""
,Created by CreateImage(i-0fa79a221db461eac) for ami-059eaecf6099dd8d4,snap-0af2d578071334c9c,us-east-1,False,993814764642,2023-02-18 08:36:34.857000+00:00,vol-09a42fc333c423245,100,standard,,"""aws:backup:source-resource"": ""i-0fa79a221db461eac:65058EAB-295E-A407-F05B-A2EB5943B840"""
DataHub4 Rabbit Drive,Created by CreateImage(i-f5b79090) for ami-048f1e5a4c188e5f8,snap-0fd52754b05411141,us-east-1,False,993814764642,2023-02-15 08:46:56.947000+00:00,vol-4a725909,300,standard,,"""Name"": ""DataHub4 Rabbit Drive"", ""aws:backup:source-resource"": ""i-f5b79090:443DD2B5-773C-77B0-330C-7AE7CF57E79E"""
DataHub4 Rabbit Drive,Created by CreateImage(i-f5b79090) for ami-0f7a10308fa9a19db,snap-056513de40b4f589d,us-east-1,False,993814764642,2023-02-11 08:44:15.904000+00:00,vol-4a725909,300,standard,,"""Name"": ""DataHub4 Rabbit Drive"", ""aws:backup:source-resource"": ""i-f5b79090:4DA404A4-1503-94B4-6C58-3648FE0E4A92"""
DataHub4 C Drive,Created by CreateImage(i-f5b79090) for ami-0f7a10308fa9a19db,snap-0d4606b4c658660ca,us-east-1,False,993814764642,2023-02-11 08:44:15.904000+00:00,vol-947259d7,80,standard,,"""aws:backup:source-resource"": ""i-f5b79090:4DA404A4-1503-94B4-6C58-3648FE0E4A92"", ""Name"": ""DataHub4 C Drive"""
,Created by CreateImage(i-021b9aa39d3451215) for ami-0b8dbaff7d09fc42c,snap-0c0c86468b5a9ed86,us-east-1,False,993814764642,2023-02-11 07:13:55.113000+00:00,vol-0f5fc694b4824fc5e,20,standard,,"""aws:backup:source-resource"": ""i-021b9aa39d3451215:3105B32B-8953-F870-A495-01DDD54B6CE0"""
DataHub4 C Drive,Created by CreateImage(i-f5b79090) for ami-00bcce3470f0b9d7a,snap-0e30e9d89776c89c4,us-east-1,False,993814764642,2023-02-08 08:46:13.371000+00:00,vol-947259d7,80,standard,,"""Name"": ""DataHub4 C Drive"", ""aws:backup:source-resource"": ""i-f5b79090:94137696-6E21-4A52-93D3-C718657B9309"""
DataHub4 Rabbit Drive,Created by CreateImage(i-f5b79090) for ami-00bcce3470f0b9d7a,snap-0e85f80cf3814a493,us-east-1,False,993814764642,2023-02-08 08:46:13.371000+00:00,vol-4a725909,300,standard,,"""aws:backup:source-resource"": ""i-f5b79090:94137696-6E21-4A52-93D3-C718657B9309"", ""Name"": ""DataHub4 Rabbit Drive"""
,Created by CreateImage(i-021b9aa39d3451215) for ami-06b71231854a7a624,snap-0c899a8fe76fea80a,us-east-1,False,993814764642,2023-02-04 06:55:07.536000+00:00,vol-0f5fc694b4824fc5e,20,standard,,"""aws:backup:source-resource"": ""i-021b9aa39d3451215:1E73B013-1EDB-0179-D858-61BC7D286659"""
DataHub4 Rabbit Drive,Created by CreateImage(i-f5b79090) for ami-0319050f07b8c2058,snap-0848e2d631bd4be81,us-east-1,False,993814764642,2023-02-01 08:49:27.334000+00:00,vol-4a725909,300,standard,,"""Name"": ""DataHub4 Rabbit Drive"", ""aws:backup:source-resource"": ""i-f5b79090:6C8C0F31-596B-0E08-3C59-7042146B1E9C"""
WebFront2,Created by CreateImage(i-03258b739120ff3c3) for ami-09368113ec0c1a067,snap-0b4097bfe002f876f,us-east-1,False,993814764642,2023-02-01 07:13:20.797000+00:00,vol-0519557e3c89d15a6,80,standard,,"""Name"": ""WebFront2"", ""aws:backup:source-resource"": ""i-03258b739120ff3c3:33C3B4CE-BF88-63CD-BDFC-9A75150BD84F"""
